lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
33.741413;-124.234004;2020-05-15T12:00:00Z;16.0;89.6;24.4;1.222;0.06;80.952
33.741413;-124.234004;2020-05-16T12:00:00Z;15.8;90.0;30.5;1.219;0.13;63.970
33.741413;-124.234004;2020-05-17T12:00:00Z;17.0;91.4;25.7;1.206;0.04;80.904
33.741413;-124.234004;2020-05-18T12:00:00Z;15.9;76.4;28.7;1.214;1.05;100.976
33.741413;-124.234004;2020-05-19T12:00:00Z;15.7;71.0;35.6;1.222;0.14;97.608
33.741413;-124.234004;2020-05-20T12:00:00Z;15.2;78.6;29.0;1.228;0.35;98.892
33.741413;-124.234004;2020-05-21T12:00:00Z;15.4;77.3;37.0;1.225;0.44;81.997
33.741413;-124.234004;2020-05-22T12:00:00Z;14.9;79.1;41.5;1.224;0.16;97.430
33.741413;-124.234004;2020-05-23T12:00:00Z;14.8;73.6;40.3;1.226;0.04;100.027
33.741413;-124.234004;2020-05-24T12:00:00Z;15.1;82.3;36.0;1.223;0.00;92.703
33.741413;-124.234004;2020-05-25T12:00:00Z;16.0;87.8;30.0;1.215;0.00;81.375
33.741413;-124.234004;2020-05-26T12:00:00Z;16.1;91.9;28.3;1.212;0.04;70.152
33.741413;-124.234004;2020-05-27T12:00:00Z;16.2;86.7;26.0;1.212;0.02;70.915
33.741413;-124.234004;2020-05-28T12:00:00Z;15.8;90.5;22.5;1.215;0.00;81.538
33.741413;-124.234004;2020-05-29T12:00:00Z;15.8;86.8;13.7;1.214;0.05;85.975
33.741413;-124.234004;2020-05-30T12:00:00Z;15.9;86.2;32.4;1.213;2.34;83.209
33.741413;-124.234004;2020-05-31T12:00:00Z;15.5;80.9;18.7;1.219;0.28;85.703
33.741413;-123.705546;2020-03-15T12:00:00Z;12.1;86.9;32.3;1.235;1.37;105.361
33.741413;-123.705546;2020-03-16T12:00:00Z;10.3;77.8;27.0;1.241;2.34;118.258
33.741413;-123.705546;2020-03-17T12:00:00Z;9.8;74.5;15.7;1.243;2.11;121.943
33.741413;-123.705546;2020-03-18T12:00:00Z;11.1;64.7;22.4;1.238;0.74;112.721
33.741413;-123.705546;2020-03-19T12:00:00Z;11.6;74.4;26.1;1.237;0.51;116.941
33.741413;-123.705546;2020-03-20T12:00:00Z;12.2;79.5;11.8;1.239;0.25;99.407
33.741413;-123.705546;2020-03-21T12:00:00Z;13.2;83.9;27.0;1.231;2.28;105.381
33.741413;-123.705546;2020-03-22T12:00:00Z;13.4;90.1;28.6;1.226;3.63;95.160
33.741413;-123.705546;2020-03-23T12:00:00Z;12.7;90.1;17.2;1.233;10.22;94.086
33.741413;-123.705546;2020-03-24T12:00:00Z;11.9;78.5;16.1;1.244;0.46;104.447
33.741413;-123.705546;2020-03-25T12:00:00Z;11.1;80.0;21.5;1.245;0.74;115.784
33.741413;-123.705546;2020-03-26T12:00:00Z;9.9;78.8;28.1;1.250;0.65;118.765
33.741413;-123.705546;2020-03-27T12:00:00Z;11.3;60.6;29.9;1.248;1.09;123.422
33.741413;-123.705546;2020-03-28T12:00:00Z;12.5;73.7;19.3;1.243;0.13;133.399
33.741413;-123.705546;2020-03-29T12:00:00Z;12.9;83.0;24.4;1.236;0.12;115.881
33.741413;-123.705546;2020-03-30T12:00:00Z;12.5;78.7;19.9;1.244;0.21;98.790
33.741413;-123.705546;2020-03-31T12:00:00Z;13.0;91.4;28.3;1.240;0.00;83.477
33.741413;-123.705546;2020-04-01T12:00:00Z;12.7;83.7;38.6;1.234;0.12;98.896
33.741413;-123.705546;2020-04-02T12:00:00Z;11.4;71.3;44.2;1.243;0.09;123.833
33.741413;-123.705546;2020-04-03T12:00:00Z;11.4;71.3;40.7;1.246;0.00;117.661
33.741413;-123.705546;2020-04-04T12:00:00Z;12.5;78.1;33.6;1.234;0.04;100.249
33.741413;-123.705546;2020-04-05T12:00:00Z;13.1;89.7;34.0;1.221;1.08;97.413
33.741413;-123.705546;2020-04-06T12:00:00Z;11.1;74.3;29.8;1.232;4.05;116.082
33.741413;-123.705546;2020-04-07T12:00:00Z;11.0;64.7;2.9;1.242;0.20;118.248
33.741413;-123.705546;2020-04-08T12:00:00Z;12.3;69.5;26.8;1.236;0.41;116.477
33.741413;-123.705546;2020-04-09T12:00:00Z;12.6;87.2;27.3;1.234;0.85;117.052
33.741413;-123.705546;2020-04-10T12:00:00Z;12.9;87.1;18.1;1.231;0.92;120.044
33.741413;-123.705546;2020-04-11T12:00:00Z;12.6;85.7;20.6;1.235;0.11;110.929
33.741413;-123.705546;2020-04-12T12:00:00Z;12.7;83.1;33.4;1.236;0.73;95.068
33.741413;-123.705546;2020-04-13T12:00:00Z;11.8;79.6;29.4;1.243;0.08;95.256
33.741413;-123.705546;2020-04-14T12:00:00Z;12.4;78.3;29.8;1.243;0.00;124.668
33.741413;-123.705546;2020-04-15T12:00:00Z;12.8;84.6;27.3;1.237;0.00;129.038
33.741413;-123.705546;2020-04-16T12:00:00Z;13.1;87.4;32.7;1.230;0.04;98.178
33.741413;-123.705546;2020-04-17T12:00:00Z;12.8;77.4;23.9;1.231;0.37;89.765
33.741413;-123.705546;2020-04-18T12:00:00Z;12.9;72.1;21.6;1.234;0.35;91.072
33.741413;-123.705546;2020-04-19T12:00:00Z;12.9;80.7;16.8;1.235;0.12;104.393
33.741413;-123.705546;2020-04-20T12:00:00Z;13.6;92.6;10.1;1.230;0.26;79.597
33.741413;-123.705546;2020-04-21T12:00:00Z;13.1;77.4;34.5;1.241;0.44;88.995
33.741413;-123.705546;2020-04-22T12:00:00Z;13.2;87.9;38.3;1.241;0.00;86.844
33.741413;-123.705546;2020-04-23T12:00:00Z;13.9;94.1;40.7;1.237;0.07;94.157
33.741413;-123.705546;2020-04-24T12:00:00Z;14.3;85.8;39.8;1.229;0.06;101.682
33.741413;-123.705546;2020-04-25T12:00:00Z;14.1;93.4;36.1;1.227;0.00;86.567
33.741413;-123.705546;2020-04-26T12:00:00Z;13.1;93.7;38.4;1.232;0.05;93.440
33.741413;-123.705546;2020-04-27T12:00:00Z;13.2;90.2;32.2;1.235;0.05;96.467
33.741413;-123.705546;2020-04-28T12:00:00Z;14.3;93.6;39.8;1.229;0.09;77.556
33.741413;-123.705546;2020-04-29T12:00:00Z;13.6;93.8;36.3;1.230;0.28;83.933
33.741413;-123.705546;2020-04-30T12:00:00Z;14.1;91.5;33.0;1.229;0.25;85.729
33.741413;-123.705546;2020-05-01T12:00:00Z;13.8;84.3;28.4;1.231;0.09;112.457
33.741413;-123.705546;2020-05-02T12:00:00Z;14.6;91.0;20.8;1.227;0.03;82.005
33.741413;-123.705546;2020-05-03T12:00:00Z;14.8;95.1;24.1;1.228;0.16;91.772
33.741413;-123.705546;2020-05-04T12:00:00Z;13.5;79.7;33.6;1.235;0.05;104.776
33.741413;-123.705546;2020-05-05T12:00:00Z;14.5;89.6;31.9;1.227;0.00;76.927
33.741413;-123.705546;2020-05-06T12:00:00Z;14.5;78.7;40.5;1.231;0.05;119.774
33.741413;-123.705546;2020-05-07T12:00:00Z;14.4;81.3;40.1;1.224;0.00;114.150
33.741413;-123.705546;2020-05-08T12:00:00Z;14.8;82.9;30.0;1.218;0.00;104.330
33.741413;-123.705546;2020-05-09T12:00:00Z;14.5;88.0;22.6;1.221;0.00;89.765
33.741413;-123.705546;2020-05-10T12:00:00Z;13.4;86.4;13.8;1.227;0.01;85.477
33.741413;-123.705546;2020-05-11T12:00:00Z;14.5;89.5;19.7;1.221;0.00;102.030
33.741413;-123.705546;2020-05-12T12:00:00Z;15.4;87.6;21.8;1.219;0.06;91.529
33.741413;-123.705546;2020-05-13T12:00:00Z;15.3;81.1;16.8;1.223;0.01;92.128
33.741413;-123.705546;2020-05-14T12:00:00Z;15.6;94.1;18.2;1.223;0.00;76.291
33.741413;-123.705546;2020-05-15T12:00:00Z;15.9;89.9;26.7;1.222;0.12;82.598
33.741413;-123.705546;2020-05-16T12:00:00Z;15.7;89.8;33.5;1.219;0.12;63.826
33.741413;-123.705546;2020-05-17T12:00:00Z;16.8;91.3;23.2;1.207;0.05;80.009
33.741413;-123.705546;2020-05-18T12:00:00Z;16.0;77.6;29.6;1.213;1.59;103.257
33.741413;-123.705546;2020-05-19T12:00:00Z;15.7;70.0;35.0;1.221;0.22;96.548
33.741413;-123.705546;2020-05-20T12:00:00Z;15.4;71.7;29.9;1.227;0.37;99.732
33.741413;-123.705546;2020-05-21T12:00:00Z;15.5;72.8;37.4;1.224;0.33;81.061
33.741413;-123.705546;2020-05-22T12:00:00Z;15.0;78.6;42.8;1.223;0.07;98.449
33.741413;-123.705546;2020-05-23T12:00:00Z;14.7;75.7;41.0;1.225;0.03;99.926
33.741413;-123.705546;2020-05-24T12:00:00Z;15.0;82.8;35.7;1.223;0.00;91.143
33.741413;-123.705546;2020-05-25T12:00:00Z;15.8;87.1;26.0;1.215;0.00;92.158
33.741413;-123.705546;2020-05-26T12:00:00Z;15.6;92.0;26.1;1.214;0.01;69.111
33.741413;-123.705546;2020-05-27T12:00:00Z;15.9;87.9;21.3;1.213;0.01;69.667
33.741413;-123.705546;2020-05-28T12:00:00Z;15.5;91.0;20.2;1.216;0.00;78.929
33.741413;-123.705546;2020-05-29T12:00:00Z;15.7;87.2;13.0;1.214;0.06;86.017
33.741413;-123.705546;2020-05-30T12:00:00Z;15.9;84.0;29.8;1.213;0.57;78.371
33.741413;-123.705546;2020-05-31T12:00:00Z;15.5;80.8;20.0;1.218;0.16;85.152
33.741413;-123.177088;2020-03-15T12:00:00Z;12.7;81.6;33.0;1.233;0.57;104.792
33.741413;-123.177088;2020-03-16T12:00:00Z;10.5;83.7;30.3;1.240;2.98;120.504
33.741413;-123.177088;2020-03-17T12:00:00Z;10.3;69.1;22.0;1.242;2.62;122.015
33.741413;-123.177088;2020-03-18T12:00:00Z;11.1;67.8;23.4;1.238;0.15;111.427
33.741413;-123.177088;2020-03-19T12:00:00Z;12.0;71.2;25.3;1.235;0.54;120.357
33.741413;-123.177088;2020-03-20T12:00:00Z;12.6;71.5;10.8;1.238;0.06;103.547
33.741413;-123.177088;2020-03-21T12:00:00Z;13.0;85.0;24.9;1.232;2.37;105.569
33.741413;-123.177088;2020-03-22T12:00:00Z;13.8;91.5;26.3;1.225;4.78;96.380
33.741413;-123.177088;2020-03-23T12:00:00Z;12.9;86.8;19.8;1.233;9.59;95.697
33.741413;-123.177088;2020-03-24T12:00:00Z;11.9;77.8;18.0;1.244;0.50;105.531
33.741413;-123.177088;2020-03-25T12:00:00Z;11.2;79.5;21.7;1.244;0.63;113.509
33.741413;-123.177088;2020-03-26T12:00:00Z;10.2;77.6;28.3;1.248;0.49;119.501
33.741413;-123.177088;2020-03-27T12:00:00Z;11.5;68.8;35.8;1.245;1.41;122.411
33.741413;-123.177088;2020-03-28T12:00:00Z;12.6;74.6;22.6;1.242;0.04;133.767
33.741413;-123.177088;2020-03-29T12:00:00Z;12.9;81.9;23.9;1.236;0.07;114.516
33.741413;-123.177088;2020-03-30T12:00:00Z;12.6;81.6;23.4;1.243;0.27;98.227
33.741413;-123.177088;2020-03-31T12:00:00Z;13.2;88.1;35.7;1.238;0.00;85.864
33.741413;-123.177088;2020-04-01T12:00:00Z;12.8;86.0;40.3;1.232;0.05;95.678
33.741413;-123.177088;2020-04-02T12:00:00Z;11.6;72.7;45.7;1.241;0.03;125.297
33.741413;-123.177088;2020-04-03T12:00:00Z;11.6;72.4;42.3;1.244;0.00;119.466
33.741413;-123.177088;2020-04-04T12:00:00Z;12.9;72.7;34.1;1.232;0.00;104.201
33.741413;-123.177088;2020-04-05T12:00:00Z;13.3;86.6;37.1;1.220;0.49;98.986
33.741413;-123.177088;2020-04-06T12:00:00Z;11.7;69.9;29.3;1.229;4.64;117.528
33.741413;-123.177088;2020-04-07T12:00:00Z;11.1;64.3;6.3;1.241;0.23;116.201
33.741413;-123.177088;2020-04-08T12:00:00Z;12.2;70.9;27.0;1.236;0.50;118.231
33.741413;-123.177088;2020-04-09T12:00:00Z;12.8;85.6;28.3;1.232;1.61;116.163
33.741413;-123.177088;2020-04-10T12:00:00Z;13.0;86.0;15.9;1.231;0.80;119.542
33.741413;-123.177088;2020-04-11T12:00:00Z;12.8;87.4;21.7;1.233;0.07;110.930
33.741413;-123.177088;2020-04-12T12:00:00Z;12.9;83.9;34.7;1.234;0.55;94.414
33.741413;-123.177088;2020-04-13T12:00:00Z;12.0;79.0;29.1;1.242;0.08;95.591
33.741413;-123.177088;2020-04-14T12:00:00Z;12.7;80.4;28.1;1.241;0.00;127.534
33.741413;-123.177088;2020-04-15T12:00:00Z;13.1;86.1;26.4;1.236;0.00;132.019
33.741413;-123.177088;2020-04-16T12:00:00Z;13.2;87.8;31.5;1.229;0.02;98.317
33.741413;-123.177088;2020-04-17T12:00:00Z;12.8;83.5;26.9;1.229;0.55;88.567
33.741413;-123.177088;2020-04-18T12:00:00Z;12.8;75.2;22.4;1.234;0.29;90.892
33.741413;-123.177088;2020-04-19T12:00:00Z;12.9;81.7;16.3;1.234;0.35;103.950
33.741413;-123.177088;2020-04-20T12:00:00Z;13.3;88.7;7.5;1.232;0.26;84.329
33.741413;-123.177088;2020-04-21T12:00:00Z;13.0;77.9;37.4;1.241;1.02;88.384
33.741413;-123.177088;2020-04-22T12:00:00Z;13.2;88.9;38.7;1.240;0.02;84.699
33.741413;-123.177088;2020-04-23T12:00:00Z;13.9;94.3;43.5;1.236;0.07;94.527
33.741413;-123.177088;2020-04-24T12:00:00Z;14.8;81.1;44.3;1.226;0.04;100.582
33.741413;-123.177088;2020-04-25T12:00:00Z;14.4;92.6;38.4;1.225;0.00;85.884
33.741413;-123.177088;2020-04-26T12:00:00Z;13.4;92.7;38.3;1.230;0.01;93.210
33.741413;-123.177088;2020-04-27T12:00:00Z;13.3;89.6;34.0;1.234;0.01;96.479
33.741413;-123.177088;2020-04-28T12:00:00Z;14.2;93.9;40.6;1.229;0.08;77.962
33.741413;-123.177088;2020-04-29T12:00:00Z;13.6;95.3;37.3;1.229;0.15;84.757
33.741413;-123.177088;2020-04-30T12:00:00Z;13.9;93.6;36.5;1.229;0.15;86.571
33.741413;-123.177088;2020-05-01T12:00:00Z;13.9;81.8;30.8;1.230;0.10;111.487
33.741413;-123.177088;2020-05-02T12:00:00Z;14.3;86.7;29.6;1.228;0.01;83.075
33.741413;-123.177088;2020-05-03T12:00:00Z;14.8;94.9;26.5;1.228;0.18;89.920
33.741413;-123.177088;2020-05-04T12:00:00Z;13.5;79.2;35.2;1.235;0.04;107.492
33.741413;-123.177088;2020-05-05T12:00:00Z;14.4;88.5;35.1;1.227;0.00;77.142
33.741413;-123.177088;2020-05-06T12:00:00Z;14.4;78.3;42.6;1.230;0.08;117.488
33.741413;-123.177088;2020-05-07T12:00:00Z;14.4;82.9;40.7;1.223;0.00;113.847
33.741413;-123.177088;2020-05-08T12:00:00Z;14.7;83.8;29.5;1.218;0.00;105.446
33.741413;-123.177088;2020-05-09T12:00:00Z;14.4;88.9;22.9;1.221;0.00;91.712
33.741413;-123.177088;2020-05-10T12:00:00Z;13.6;84.8;15.0;1.226;0.01;88.612
33.741413;-123.177088;2020-05-11T12:00:00Z;14.3;90.7;16.4;1.223;0.00;100.993
33.741413;-123.177088;2020-05-12T12:00:00Z;15.4;89.5;19.5;1.218;0.16;93.641
33.741413;-123.177088;2020-05-13T12:00:00Z;15.2;78.7;18.6;1.224;0.05;92.355
33.741413;-123.177088;2020-05-14T12:00:00Z;15.4;92.1;20.3;1.223;0.00;75.760
33.741413;-123.177088;2020-05-15T12:00:00Z;15.7;91.9;30.5;1.222;0.08;83.017
33.741413;-123.177088;2020-05-16T12:00:00Z;15.6;88.1;35.4;1.219;0.09;65.688
33.741413;-123.177088;2020-05-17T12:00:00Z;16.5;91.9;22.4;1.209;0.03;78.548
33.741413;-123.177088;2020-05-18T12:00:00Z;15.9;80.9;27.8;1.213;1.52;103.262
33.741413;-123.177088;2020-05-19T12:00:00Z;15.6;70.2;32.9;1.221;0.17;94.795
33.741413;-123.177088;2020-05-20T12:00:00Z;15.4;69.2;32.7;1.227;0.42;100.407
33.741413;-123.177088;2020-05-21T12:00:00Z;15.1;75.6;39.6;1.225;0.14;81.139
33.741413;-123.177088;2020-05-22T12:00:00Z;14.8;80.4;44.0;1.222;0.04;99.208
33.741413;-123.177088;2020-05-23T12:00:00Z;14.6;77.4;41.1;1.225;0.01;100.102
33.741413;-123.177088;2020-05-24T12:00:00Z;14.9;82.8;36.1;1.223;0.00;89.294
33.741413;-123.177088;2020-05-25T12:00:00Z;15.6;86.2;23.4;1.215;0.00;99.134
33.741413;-123.177088;2020-05-26T12:00:00Z;15.6;92.6;23.8;1.213;0.00;69.546
33.741413;-123.177088;2020-05-27T12:00:00Z;15.5;89.1;18.2;1.214;0.00;70.104
33.741413;-123.177088;2020-05-28T12:00:00Z;15.2;92.4;18.4;1.217;0.00;78.814
33.741413;-123.177088;2020-05-29T12:00:00Z;15.3;88.6;14.9;1.216;0.18;85.607
33.741413;-123.177088;2020-05-30T12:00:00Z;15.8;88.7;25.1;1.213;0.58;77.831
33.741413;-123.177088;2020-05-31T12:00:00Z;15.4;84.9;18.2;1.218;0.05;85.376
33.741413;-122.64863;2020-03-15T12:00:00Z;12.6;81.3;32.5;1.234;0.49;103.651
33.741413;-122.64863;2020-03-16T12:00:00Z;11.1;87.0;29.2;1.236;2.96;116.157
33.741413;-122.64863;2020-03-17T12:00:00Z;10.5;67.8;23.2;1.241;5.09;121.306
33.741413;-122.64863;2020-03-18T12:00:00Z;11.1;66.6;26.7;1.237;0.32;111.123
33.741413;-122.64863;2020-03-19T12:00:00Z;11.8;74.0;27.3;1.235;0.42;121.375
33.741413;-122.64863;2020-03-20T12:00:00Z;12.4;70.2;9.6;1.239;0.13;106.760
33.741413;-122.64863;2020-03-21T12:00:00Z;13.0;84.3;18.6;1.233;1.70;107.511
33.741413;-122.64863;2020-03-22T12:00:00Z;13.7;92.3;25.0;1.226;2.63;95.612
33.741413;-122.64863;2020-03-23T12:00:00Z;13.0;84.1;21.4;1.232;6.23;97.709
33.741413;-122.64863;2020-03-24T12:00:00Z;12.2;75.0;21.9;1.243;0.92;106.616
33.741413;-122.64863;2020-03-25T12:00:00Z;11.8;75.2;22.2;1.242;0.73;110.506
33.741413;-122.64863;2020-03-26T12:00:00Z;10.7;68.0;29.1;1.246;0.77;119.887
33.741413;-122.64863;2020-03-27T12:00:00Z;11.9;62.1;34.9;1.244;1.91;122.534
33.741413;-122.64863;2020-03-28T12:00:00Z;12.6;73.4;25.9;1.242;0.03;134.949
33.741413;-122.64863;2020-03-29T12:00:00Z;12.8;81.9;23.7;1.237;0.11;113.317
33.741413;-122.64863;2020-03-30T12:00:00Z;12.6;77.6;24.2;1.243;0.32;97.054
33.741413;-122.64863;2020-03-31T12:00:00Z;13.1;88.0;36.9;1.238;0.00;86.889
33.741413;-122.64863;2020-04-01T12:00:00Z;12.8;86.9;42.4;1.231;0.05;90.710
33.741413;-122.64863;2020-04-02T12:00:00Z;11.6;74.0;46.8;1.240;0.02;126.151
33.741413;-122.64863;2020-04-03T12:00:00Z;11.7;75.6;44.2;1.243;0.00;121.064
33.741413;-122.64863;2020-04-04T12:00:00Z;12.7;75.3;38.6;1.232;0.00;110.602
33.741413;-122.64863;2020-04-05T12:00:00Z;13.3;87.0;33.5;1.221;0.32;99.268
33.741413;-122.64863;2020-04-06T12:00:00Z;11.9;71.6;29.1;1.228;4.42;118.283
33.741413;-122.64863;2020-04-07T12:00:00Z;11.5;60.1;7.7;1.240;0.47;115.488
33.741413;-122.64863;2020-04-08T12:00:00Z;11.2;77.7;25.0;1.240;3.04;119.756
33.741413;-122.64863;2020-04-09T12:00:00Z;12.8;85.6;28.9;1.232;4.15;115.008
33.741413;-122.64863;2020-04-10T12:00:00Z;13.0;86.9;18.2;1.230;1.34;116.596
33.741413;-122.64863;2020-04-11T12:00:00Z;12.8;88.8;21.8;1.233;0.16;110.346
33.741413;-122.64863;2020-04-12T12:00:00Z;12.9;82.8;34.9;1.234;0.41;93.792
33.741413;-122.64863;2020-04-13T12:00:00Z;12.1;77.8;29.5;1.241;0.15;96.091
33.741413;-122.64863;2020-04-14T12:00:00Z;12.9;83.1;25.3;1.239;0.00;130.925
33.741413;-122.64863;2020-04-15T12:00:00Z;13.2;87.3;24.7;1.234;0.00;133.356
33.741413;-122.64863;2020-04-16T12:00:00Z;13.1;87.7;31.4;1.228;0.01;98.018
33.741413;-122.64863;2020-04-17T12:00:00Z;13.1;80.1;21.4;1.228;0.50;87.809
33.741413;-122.64863;2020-04-18T12:00:00Z;12.8;73.0;22.1;1.234;0.23;91.880
33.741413;-122.64863;2020-04-19T12:00:00Z;13.0;81.1;15.2;1.234;0.34;103.502
33.741413;-122.64863;2020-04-20T12:00:00Z;13.1;85.7;14.7;1.233;0.16;90.862
33.741413;-122.64863;2020-04-21T12:00:00Z;12.9;75.6;39.0;1.241;0.62;88.853
33.741413;-122.64863;2020-04-22T12:00:00Z;13.5;86.8;41.0;1.238;0.01;82.791
33.741413;-122.64863;2020-04-23T12:00:00Z;14.0;93.7;41.9;1.234;0.07;94.358
33.741413;-122.64863;2020-04-24T12:00:00Z;15.1;77.3;47.6;1.223;0.03;99.265
33.741413;-122.64863;2020-04-25T12:00:00Z;14.6;90.0;40.4;1.223;0.00;84.621
33.741413;-122.64863;2020-04-26T12:00:00Z;13.7;92.3;38.3;1.228;0.02;93.326
33.741413;-122.64863;2020-04-27T12:00:00Z;13.8;84.4;35.9;1.231;0.00;95.887
33.741413;-122.64863;2020-04-28T12:00:00Z;14.1;93.9;41.5;1.228;0.05;78.395
33.741413;-122.64863;2020-04-29T12:00:00Z;13.7;96.0;37.7;1.228;0.13;84.811
33.741413;-122.64863;2020-04-30T12:00:00Z;13.9;92.0;40.9;1.228;0.16;88.481
33.741413;-122.64863;2020-05-01T12:00:00Z;14.1;76.9;34.1;1.229;0.06;110.967
33.741413;-122.64863;2020-05-02T12:00:00Z;13.9;89.0;31.9;1.230;0.01;84.835
33.741413;-122.64863;2020-05-03T12:00:00Z;14.7;93.7;27.2;1.227;0.20;90.470
33.741413;-122.64863;2020-05-04T12:00:00Z;13.7;77.3;37.2;1.233;0.04;108.558
33.741413;-122.64863;2020-05-05T12:00:00Z;14.3;87.1;38.0;1.227;0.00;79.760
33.741413;-122.64863;2020-05-06T12:00:00Z;14.4;79.5;44.9;1.229;0.02;115.171
33.741413;-122.64863;2020-05-07T12:00:00Z;14.5;84.7;38.5;1.222;0.00;113.758
33.741413;-122.64863;2020-05-08T12:00:00Z;14.6;82.9;30.3;1.218;0.00;106.030
33.741413;-122.64863;2020-05-09T12:00:00Z;14.4;89.7;21.0;1.220;0.00;93.000
33.741413;-122.64863;2020-05-10T12:00:00Z;13.6;84.1;15.8;1.226;0.04;90.768
33.741413;-122.64863;2020-05-11T12:00:00Z;14.1;89.3;12.2;1.224;0.00;99.034
33.741413;-122.64863;2020-05-12T12:00:00Z;15.3;91.1;19.3;1.218;0.10;97.816
33.741413;-122.64863;2020-05-13T12:00:00Z;15.0;78.0;21.6;1.224;0.06;93.452
33.741413;-122.64863;2020-05-14T12:00:00Z;15.4;91.2;25.6;1.224;0.00;76.291
33.741413;-122.64863;2020-05-15T12:00:00Z;15.6;92.5;35.7;1.222;0.08;83.138
33.741413;-122.64863;2020-05-16T12:00:00Z;15.3;89.3;33.7;1.219;0.07;76.167
33.741413;-122.64863;2020-05-17T12:00:00Z;16.2;92.9;21.7;1.210;0.06;76.779
33.741413;-122.64863;2020-05-18T12:00:00Z;15.8;84.7;25.3;1.213;1.74;99.633
33.741413;-122.64863;2020-05-19T12:00:00Z;15.4;71.7;30.9;1.221;0.44;93.398
33.741413;-122.64863;2020-05-20T12:00:00Z;15.2;71.6;34.8;1.227;0.30;100.471
33.741413;-122.64863;2020-05-21T12:00:00Z;14.9;78.5;41.1;1.225;0.08;81.775
33.741413;-122.64863;2020-05-22T12:00:00Z;14.7;82.5;44.3;1.222;0.00;99.402
33.741413;-122.64863;2020-05-23T12:00:00Z;14.6;78.8;42.0;1.224;0.02;100.381
33.741413;-122.64863;2020-05-24T12:00:00Z;14.8;83.2;36.1;1.222;0.00;87.687
33.741413;-122.64863;2020-05-25T12:00:00Z;15.5;85.6;22.9;1.215;0.00;100.176
33.741413;-122.64863;2020-05-26T12:00:00Z;15.5;92.3;23.1;1.213;0.00;73.604
33.741413;-122.64863;2020-05-27T12:00:00Z;15.2;91.3;14.6;1.215;0.00;74.111
33.741413;-122.64863;2020-05-28T12:00:00Z;15.2;92.5;17.1;1.216;0.00;80.090
33.741413;-122.64863;2020-05-29T12:00:00Z;15.1;89.9;16.8;1.217;0.15;84.596
33.741413;-122.64863;2020-05-30T12:00:00Z;16.0;91.2;25.3;1.212;0.90;82.631
33.741413;-122.64863;2020-05-31T12:00:00Z;15.3;84.5;15.9;1.218;0.06;86.503
33.741413;-122.120172;2020-03-15T12:00:00Z;13.2;75.6;30.2;1.232;0.23;102.199
33.741413;-122.120172;2020-03-16T12:00:00Z;11.1;89.1;33.8;1.236;6.02;107.783
33.741413;-122.120172;2020-03-17T12:00:00Z;10.4;74.7;22.2;1.241;7.22;120.457
33.741413;-122.120172;2020-03-18T12:00:00Z;11.4;68.0;25.4;1.235;0.24;111.352
33.741413;-122.120172;2020-03-19T12:00:00Z;11.8;76.1;23.4;1.235;0.40;121.789
33.741413;-122.120172;2020-03-20T12:00:00Z;12.4;70.7;5.2;1.239;0.22;108.464
33.741413;-122.120172;2020-03-21T12:00:00Z;13.1;83.5;13.7;1.233;0.87;110.374
33.741413;-122.120172;2020-03-22T12:00:00Z;13.6;93.6;21.2;1.227;1.14;93.443
33.741413;-122.120172;2020-03-23T12:00:00Z;13.1;83.1;23.4;1.232;5.36;99.754
33.741413;-122.120172;2020-03-24T12:00:00Z;12.5;77.4;22.6;1.241;0.47;106.973
33.741413;-122.120172;2020-03-25T12:00:00Z;11.8;80.4;20.0;1.241;0.76;107.396
33.741413;-122.120172;2020-03-26T12:00:00Z;10.8;69.2;32.5;1.245;0.97;119.173
33.741413;-122.120172;2020-03-27T12:00:00Z;12.1;62.1;39.2;1.242;1.88;122.574
33.741413;-122.120172;2020-03-28T12:00:00Z;12.5;75.9;28.7;1.242;0.08;136.243
33.741413;-122.120172;2020-03-29T12:00:00Z;12.8;81.8;23.5;1.237;0.05;112.771
33.741413;-122.120172;2020-03-30T12:00:00Z;12.7;79.0;29.3;1.242;0.30;96.205
33.741413;-122.120172;2020-03-31T12:00:00Z;13.1;87.1;39.1;1.238;0.00;87.901
33.741413;-122.120172;2020-04-01T12:00:00Z;12.9;87.6;45.8;1.229;0.02;90.041
33.741413;-122.120172;2020-04-02T12:00:00Z;11.7;74.5;48.0;1.239;0.08;126.197
33.741413;-122.120172;2020-04-03T12:00:00Z;11.8;78.1;46.2;1.240;0.00;122.101
33.741413;-122.120172;2020-04-04T12:00:00Z;12.8;72.0;38.9;1.231;0.00;116.084
33.741413;-122.120172;2020-04-05T12:00:00Z;13.3;85.6;32.4;1.221;0.18;98.798
33.741413;-122.120172;2020-04-06T12:00:00Z;12.3;71.0;28.0;1.226;2.63;118.509
33.741413;-122.120172;2020-04-07T12:00:00Z;11.4;62.2;10.5;1.240;0.31;115.924
33.741413;-122.120172;2020-04-08T12:00:00Z;11.1;76.6;26.1;1.240;4.80;120.193
33.741413;-122.120172;2020-04-09T12:00:00Z;12.6;88.3;29.0;1.233;11.36;112.849
33.741413;-122.120172;2020-04-10T12:00:00Z;13.0;88.9;16.2;1.230;4.35;114.959
