lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
42.238313;-72.583287;2020-05-02T12:00:00Z;9.4;58.3;7.6;1.238;18.37;119.134
42.238313;-72.583287;2020-05-03T12:00:00Z;12.5;79.5;13.0;1.216;2.23;157.259
42.238313;-72.583287;2020-05-04T12:00:00Z;13.6;59.8;5.2;1.206;0.00;142.190
42.238313;-72.583287;2020-05-05T12:00:00Z;5.6;53.1;17.0;1.253;0.00;97.114
42.238313;-72.583287;2020-05-06T12:00:00Z;6.5;66.5;3.5;1.252;0.00;149.360
42.238313;-72.583287;2020-05-07T12:00:00Z;7.6;74.0;4.0;1.237;0.00;175.911
42.238313;-72.583287;2020-05-08T12:00:00Z;7.4;59.3;7.0;1.244;0.73;127.266
42.238313;-72.583287;2020-05-09T12:00:00Z;1.6;65.7;22.1;1.262;0.17;112.650
42.238313;-72.583287;2020-05-10T12:00:00Z;5.2;54.9;20.7;1.261;0.00;134.565
42.238313;-72.583287;2020-05-11T12:00:00Z;7.5;76.0;2.5;1.244;0.00;200.154
42.238313;-72.583287;2020-05-12T12:00:00Z;6.5;65.0;13.1;1.251;4.40;109.813
42.238313;-72.583287;2020-05-13T12:00:00Z;5.4;56.6;11.3;1.270;0.00;115.425
42.238313;-72.583287;2020-05-14T12:00:00Z;8.0;54.8;4.1;1.261;0.00;158.586
42.238313;-72.583287;2020-05-15T12:00:00Z;12.6;90.6;7.1;1.223;5.23;191.268
42.238313;-72.583287;2020-05-16T12:00:00Z;15.0;77.9;14.0;1.213;15.70;156.374
42.238313;-72.583287;2020-05-17T12:00:00Z;11.6;73.1;6.0;1.243;0.00;136.097
42.238313;-72.583287;2020-05-18T12:00:00Z;12.3;89.7;4.0;1.234;3.57;203.964
42.238313;-72.583287;2020-05-19T12:00:00Z;12.5;46.0;12.6;1.239;0.00;149.618
42.238313;-72.583287;2020-05-20T12:00:00Z;11.3;55.3;5.9;1.252;0.00;154.378
42.238313;-72.583287;2020-05-21T12:00:00Z;10.0;58.4;3.6;1.256;0.00;140.545
42.238313;-72.583287;2020-05-22T12:00:00Z;16.7;71.4;6.4;1.214;0.00;160.927
42.238313;-72.583287;2020-05-23T12:00:00Z;17.6;97.6;0.3;1.200;1.57;172.416
42.238313;-72.583287;2020-05-24T12:00:00Z;11.4;52.1;9.2;1.245;0.00;115.742
42.238313;-72.583287;2020-05-25T12:00:00Z;12.3;75.1;1.7;1.238;0.00;130.966
42.238313;-72.583287;2020-05-26T12:00:00Z;17.1;87.8;6.6;1.212;0.00;140.555
42.238313;-72.583287;2020-05-27T12:00:00Z;16.6;89.4;7.9;1.215;0.00;180.828
42.238313;-72.583287;2020-05-28T12:00:00Z;18.9;89.3;9.0;1.203;0.00;125.959
42.238313;-72.583287;2020-05-29T12:00:00Z;19.4;92.8;15.4;1.193;0.00;110.487
42.238313;-72.583287;2020-05-30T12:00:00Z;19.1;65.8;13.3;1.191;5.17;122.876
42.238313;-72.583287;2020-05-31T12:00:00Z;12.0;49.3;14.2;1.230;0.00;98.248
42.238313;-72.440018;2020-03-15T12:00:00Z;0.3;59.3;10.7;1.272;0.00;138.048
42.238313;-72.440018;2020-03-16T12:00:00Z;-6.0;54.1;8.6;1.311;0.00;150.747
42.238313;-72.440018;2020-03-17T12:00:00Z;0.4;88.4;8.8;1.263;0.00;154.575
42.238313;-72.440018;2020-03-18T12:00:00Z;-0.9;61.7;9.4;1.276;0.00;171.537
42.238313;-72.440018;2020-03-19T12:00:00Z;1.0;99.8;11.6;1.265;47.70;167.999
42.238313;-72.440018;2020-03-20T12:00:00Z;5.8;98.5;18.6;1.226;1.73;187.566
42.238313;-72.440018;2020-03-21T12:00:00Z;1.0;61.6;18.1;1.260;0.23;128.505
42.238313;-72.440018;2020-03-22T12:00:00Z;-5.9;48.5;14.0;1.312;0.00;142.797
42.238313;-72.440018;2020-03-23T12:00:00Z;-2.3;67.8;11.1;1.292;0.00;161.936
42.238313;-72.440018;2020-03-24T12:00:00Z;0.1;85.4;14.8;1.256;28.03;149.852
42.238313;-72.440018;2020-03-25T12:00:00Z;0.6;78.4;10.9;1.259;0.00;197.279
42.238313;-72.440018;2020-03-26T12:00:00Z;-0.7;81.6;9.1;1.260;0.00;176.366
42.238313;-72.440018;2020-03-27T12:00:00Z;6.7;89.3;14.5;1.214;0.00;187.519
42.238313;-72.440018;2020-03-28T12:00:00Z;2.0;64.3;2.8;1.253;0.00;237.871
42.238313;-72.440018;2020-03-29T12:00:00Z;5.4;100.0;16.3;1.232;25.23;160.342
42.238313;-72.440018;2020-03-30T12:00:00Z;2.4;94.3;11.5;1.242;7.90;135.050
42.238313;-72.440018;2020-03-31T12:00:00Z;0.5;93.0;11.1;1.256;1.77;135.153
42.238313;-72.440018;2020-04-01T12:00:00Z;0.5;70.2;11.6;1.247;0.00;198.908
42.238313;-72.440018;2020-04-02T12:00:00Z;2.6;73.1;17.8;1.230;0.00;143.199
42.238313;-72.440018;2020-04-03T12:00:00Z;3.8;98.9;22.8;1.219;5.37;131.486
42.238313;-72.440018;2020-04-04T12:00:00Z;3.6;87.1;16.9;1.239;7.37;121.496
42.238313;-72.440018;2020-04-05T12:00:00Z;6.7;85.8;8.0;1.226;0.00;215.564
42.238313;-72.440018;2020-04-06T12:00:00Z;5.5;75.9;6.4;1.231;0.00;160.511
42.238313;-72.440018;2020-04-07T12:00:00Z;6.5;56.8;10.0;1.223;0.00;177.347
42.238313;-72.440018;2020-04-08T12:00:00Z;5.0;83.8;11.9;1.213;4.27;152.077
42.238313;-72.440018;2020-04-09T12:00:00Z;6.2;88.2;12.7;1.204;0.00;213.037
42.238313;-72.440018;2020-04-10T12:00:00Z;2.3;65.8;14.2;1.213;11.63;122.976
42.238313;-72.440018;2020-04-11T12:00:00Z;1.7;69.3;21.6;1.239;0.00;123.301
42.238313;-72.440018;2020-04-12T12:00:00Z;2.5;61.1;6.9;1.251;0.00;200.681
42.238313;-72.440018;2020-04-13T12:00:00Z;10.6;99.8;26.8;1.200;12.80;130.102
42.238313;-72.440018;2020-04-14T12:00:00Z;4.9;52.1;11.3;1.235;27.17;129.767
42.238313;-72.440018;2020-04-15T12:00:00Z;2.4;54.2;14.5;1.243;0.00;150.823
42.238313;-72.440018;2020-04-16T12:00:00Z;1.0;72.4;8.5;1.252;0.00;150.513
42.238313;-72.440018;2020-04-17T12:00:00Z;-0.1;61.3;11.3;1.266;0.00;154.569
42.238313;-72.440018;2020-04-18T12:00:00Z;0.5;100.0;11.9;1.244;0.00;196.590
42.238313;-72.440018;2020-04-19T12:00:00Z;2.6;64.3;10.3;1.238;0.60;172.814
42.238313;-72.440018;2020-04-20T12:00:00Z;5.4;70.2;12.2;1.220;0.00;132.038
42.238313;-72.440018;2020-04-21T12:00:00Z;5.5;84.8;20.1;1.214;0.00;186.437
42.238313;-72.440018;2020-04-22T12:00:00Z;-0.7;48.9;18.4;1.248;17.37;117.019
42.238313;-72.440018;2020-04-23T12:00:00Z;0.4;48.7;11.8;1.255;0.00;148.425
42.238313;-72.440018;2020-04-24T12:00:00Z;4.0;88.2;15.8;1.228;5.73;218.800
42.238313;-72.440018;2020-04-25T12:00:00Z;5.7;67.1;5.7;1.230;6.00;313.931
42.238313;-72.440018;2020-04-26T12:00:00Z;6.8;51.4;9.0;1.228;0.00;150.459
42.238313;-72.440018;2020-04-27T12:00:00Z;2.4;93.3;21.5;1.237;9.43;131.420
42.238313;-72.440018;2020-04-28T12:00:00Z;3.6;84.1;11.1;1.242;2.83;113.283
42.238313;-72.440018;2020-04-29T12:00:00Z;6.1;78.3;4.6;1.237;0.00;239.932
42.238313;-72.440018;2020-04-30T12:00:00Z;4.5;99.9;11.4;1.244;3.03;122.866
42.238313;-72.440018;2020-05-01T12:00:00Z;11.5;98.3;13.3;1.190;39.23;141.884
42.238313;-72.440018;2020-05-02T12:00:00Z;7.7;59.5;9.2;1.218;9.50;119.425
42.238313;-72.440018;2020-05-03T12:00:00Z;11.7;76.5;18.1;1.193;0.50;161.279
42.238313;-72.440018;2020-05-04T12:00:00Z;12.8;53.5;6.4;1.184;0.00;148.659
42.238313;-72.440018;2020-05-05T12:00:00Z;4.0;56.2;20.2;1.232;0.00;97.200
42.238313;-72.440018;2020-05-06T12:00:00Z;6.0;61.9;3.7;1.226;0.00;157.255
42.238313;-72.440018;2020-05-07T12:00:00Z;6.6;66.7;7.3;1.214;1.17;184.496
42.238313;-72.440018;2020-05-08T12:00:00Z;5.8;59.9;10.2;1.223;1.00;127.997
42.238313;-72.440018;2020-05-09T12:00:00Z;-0.2;75.6;23.1;1.240;0.43;114.259
42.238313;-72.440018;2020-05-10T12:00:00Z;3.5;58.0;25.1;1.240;0.00;134.622
42.238313;-72.440018;2020-05-11T12:00:00Z;8.3;66.7;5.7;1.213;0.00;206.644
42.238313;-72.440018;2020-05-12T12:00:00Z;4.8;71.7;16.0;1.230;4.37;110.236
42.238313;-72.440018;2020-05-13T12:00:00Z;3.7;56.4;10.9;1.249;0.00;115.916
42.238313;-72.440018;2020-05-14T12:00:00Z;6.7;51.7;5.9;1.239;0.00;171.623
42.238313;-72.440018;2020-05-15T12:00:00Z;12.9;87.5;10.0;1.195;6.20;188.424
42.238313;-72.440018;2020-05-16T12:00:00Z;13.4;83.7;14.5;1.193;17.80;156.735
42.238313;-72.440018;2020-05-17T12:00:00Z;10.3;71.1;6.2;1.222;0.00;134.759
42.238313;-72.440018;2020-05-18T12:00:00Z;11.2;88.9;5.0;1.211;1.47;211.121
42.238313;-72.440018;2020-05-19T12:00:00Z;11.2;43.0;17.2;1.217;0.00;151.149
42.238313;-72.440018;2020-05-20T12:00:00Z;10.1;48.8;8.5;1.230;0.00;164.624
42.238313;-72.440018;2020-05-21T12:00:00Z;8.9;52.5;4.7;1.233;0.00;149.660
42.238313;-72.440018;2020-05-22T12:00:00Z;15.3;70.1;9.2;1.194;0.00;165.517
42.238313;-72.440018;2020-05-23T12:00:00Z;17.9;88.4;0.8;1.173;4.03;181.454
42.238313;-72.440018;2020-05-24T12:00:00Z;10.1;50.2;11.1;1.223;0.00;116.618
42.238313;-72.440018;2020-05-25T12:00:00Z;11.5;76.1;2.5;1.213;0.00;137.624
42.238313;-72.440018;2020-05-26T12:00:00Z;16.4;85.7;7.9;1.189;0.00;144.260
42.238313;-72.440018;2020-05-27T12:00:00Z;16.6;81.6;8.9;1.189;0.00;176.973
42.238313;-72.440018;2020-05-28T12:00:00Z;17.9;90.6;10.9;1.181;0.00;126.131
42.238313;-72.440018;2020-05-29T12:00:00Z;19.0;93.4;18.4;1.170;0.00;107.406
42.238313;-72.440018;2020-05-30T12:00:00Z;17.8;68.6;15.3;1.171;5.00;125.425
42.238313;-72.440018;2020-05-31T12:00:00Z;10.4;56.5;15.6;1.210;0.00;98.976
42.238313;-72.296749;2020-03-15T12:00:00Z;1.3;54.3;9.6;1.283;0.00;135.804
42.238313;-72.296749;2020-03-16T12:00:00Z;-4.5;49.8;9.6;1.321;0.00;149.158
42.238313;-72.296749;2020-03-17T12:00:00Z;1.6;88.4;11.1;1.273;0.00;153.287
42.238313;-72.296749;2020-03-18T12:00:00Z;0.7;60.7;7.3;1.285;0.00;170.442
42.238313;-72.296749;2020-03-19T12:00:00Z;2.1;99.8;11.9;1.276;50.37;170.436
42.238313;-72.296749;2020-03-20T12:00:00Z;6.0;98.0;16.4;1.240;2.60;181.636
42.238313;-72.296749;2020-03-21T12:00:00Z;2.5;62.1;16.6;1.269;0.00;129.213
42.238313;-72.296749;2020-03-22T12:00:00Z;-4.3;50.8;11.5;1.321;0.00;143.100
42.238313;-72.296749;2020-03-23T12:00:00Z;-1.3;69.8;11.7;1.303;0.00;162.461
42.238313;-72.296749;2020-03-24T12:00:00Z;0.6;87.6;12.4;1.270;92.60;148.962
42.238313;-72.296749;2020-03-25T12:00:00Z;1.5;78.4;12.1;1.271;0.00;197.263
42.238313;-72.296749;2020-03-26T12:00:00Z;-0.3;91.7;7.7;1.274;0.00;174.022
42.238313;-72.296749;2020-03-27T12:00:00Z;7.5;89.3;13.3;1.225;0.00;188.224
42.238313;-72.296749;2020-03-28T12:00:00Z;3.1;66.6;3.1;1.263;0.00;224.876
42.238313;-72.296749;2020-03-29T12:00:00Z;6.0;99.8;19.8;1.245;24.40;159.130
42.238313;-72.296749;2020-03-30T12:00:00Z;3.3;90.9;11.5;1.254;6.43;135.192
42.238313;-72.296749;2020-03-31T12:00:00Z;1.5;75.8;10.7;1.268;3.27;135.834
42.238313;-72.296749;2020-04-01T12:00:00Z;1.2;67.9;10.5;1.260;0.00;197.218
42.238313;-72.296749;2020-04-02T12:00:00Z;3.3;71.9;16.8;1.241;0.00;142.963
42.238313;-72.296749;2020-04-03T12:00:00Z;4.4;100.0;18.8;1.231;7.20;128.437
42.238313;-72.296749;2020-04-04T12:00:00Z;4.3;83.3;15.3;1.252;5.30;122.487
42.238313;-72.296749;2020-04-05T12:00:00Z;6.9;83.1;6.8;1.240;0.00;202.764
42.238313;-72.296749;2020-04-06T12:00:00Z;6.0;73.6;7.3;1.244;0.00;157.201
42.238313;-72.296749;2020-04-07T12:00:00Z;6.9;58.4;7.7;1.236;0.00;173.919
42.238313;-72.296749;2020-04-08T12:00:00Z;5.3;90.3;11.1;1.227;4.83;158.465
42.238313;-72.296749;2020-04-09T12:00:00Z;6.9;86.9;10.7;1.216;0.00;206.804
42.238313;-72.296749;2020-04-10T12:00:00Z;2.8;65.6;15.4;1.226;12.63;123.308
42.238313;-72.296749;2020-04-11T12:00:00Z;2.5;66.9;20.0;1.250;0.00;123.320
42.238313;-72.296749;2020-04-12T12:00:00Z;4.2;60.0;6.0;1.259;0.00;195.246
42.238313;-72.296749;2020-04-13T12:00:00Z;11.1;100.0;23.1;1.213;9.77;129.640
42.238313;-72.296749;2020-04-14T12:00:00Z;5.8;49.4;12.6;1.246;31.97;129.370
42.238313;-72.296749;2020-04-15T12:00:00Z;3.3;50.3;13.2;1.254;0.00;154.120
42.238313;-72.296749;2020-04-16T12:00:00Z;2.0;69.4;8.7;1.263;0.00;151.124
42.238313;-72.296749;2020-04-17T12:00:00Z;0.9;62.2;12.6;1.277;0.00;154.562
42.238313;-72.296749;2020-04-18T12:00:00Z;1.5;95.6;11.1;1.255;0.00;199.613
42.238313;-72.296749;2020-04-19T12:00:00Z;3.1;69.0;9.3;1.250;0.33;171.060
42.238313;-72.296749;2020-04-20T12:00:00Z;6.2;68.0;11.5;1.231;0.00;132.674
42.238313;-72.296749;2020-04-21T12:00:00Z;6.5;78.6;14.9;1.224;0.00;171.756
42.238313;-72.296749;2020-04-22T12:00:00Z;0.0;46.3;21.8;1.260;15.47;117.462
42.238313;-72.296749;2020-04-23T12:00:00Z;1.4;47.7;13.7;1.266;0.00;148.489
42.238313;-72.296749;2020-04-24T12:00:00Z;3.7;97.6;14.6;1.244;5.73;217.621
42.238313;-72.296749;2020-04-25T12:00:00Z;5.3;91.1;3.9;1.245;6.50;296.820
42.238313;-72.296749;2020-04-26T12:00:00Z;6.9;58.7;9.7;1.243;0.50;153.647
42.238313;-72.296749;2020-04-27T12:00:00Z;3.1;92.7;19.5;1.249;6.67;130.723
42.238313;-72.296749;2020-04-28T12:00:00Z;4.2;89.7;10.3;1.254;4.20;112.940
42.238313;-72.296749;2020-04-29T12:00:00Z;7.6;78.7;4.5;1.245;0.00;232.217
42.238313;-72.296749;2020-04-30T12:00:00Z;5.4;99.6;13.2;1.255;2.03;123.305
42.238313;-72.296749;2020-05-01T12:00:00Z;11.9;100.0;14.3;1.203;35.43;139.112
42.238313;-72.296749;2020-05-02T12:00:00Z;8.3;60.6;10.2;1.230;8.97;118.970
42.238313;-72.296749;2020-05-03T12:00:00Z;12.8;73.8;15.5;1.203;0.33;161.641
42.238313;-72.296749;2020-05-04T12:00:00Z;13.3;58.8;6.0;1.195;0.37;147.074
42.238313;-72.296749;2020-05-05T12:00:00Z;5.0;53.3;19.0;1.243;0.00;96.854
42.238313;-72.296749;2020-05-06T12:00:00Z;7.0;60.7;6.0;1.236;0.00;154.946
42.238313;-72.296749;2020-05-07T12:00:00Z;6.5;87.8;7.6;1.228;3.30;181.447
42.238313;-72.296749;2020-05-08T12:00:00Z;6.6;56.8;12.6;1.235;1.10;127.911
42.238313;-72.296749;2020-05-09T12:00:00Z;0.5;82.9;20.5;1.252;0.00;115.826
42.238313;-72.296749;2020-05-10T12:00:00Z;4.3;56.0;24.5;1.252;0.00;134.223
42.238313;-72.296749;2020-05-11T12:00:00Z;9.4;66.4;6.2;1.223;0.00;201.565
42.238313;-72.296749;2020-05-12T12:00:00Z;5.7;69.2;16.1;1.241;2.07;110.102
42.238313;-72.296749;2020-05-13T12:00:00Z;4.5;59.6;9.7;1.261;0.00;115.546
42.238313;-72.296749;2020-05-14T12:00:00Z;8.1;52.2;5.9;1.247;0.00;166.605
42.238313;-72.296749;2020-05-15T12:00:00Z;13.0;90.8;9.4;1.208;6.27;183.306
42.238313;-72.296749;2020-05-16T12:00:00Z;14.0;83.9;12.7;1.205;27.80;156.188
42.238313;-72.296749;2020-05-17T12:00:00Z;11.6;70.5;5.3;1.230;0.00;135.537
42.238313;-72.296749;2020-05-18T12:00:00Z;12.3;88.9;5.1;1.221;0.53;204.805
42.238313;-72.296749;2020-05-19T12:00:00Z;11.9;45.2;17.5;1.229;0.00;150.863
42.238313;-72.296749;2020-05-20T12:00:00Z;11.2;50.1;8.9;1.240;0.00;161.401
42.238313;-72.296749;2020-05-21T12:00:00Z;10.6;50.3;4.8;1.241;0.00;146.883
42.238313;-72.296749;2020-05-22T12:00:00Z;16.3;70.9;10.5;1.204;0.00;165.751
42.238313;-72.296749;2020-05-23T12:00:00Z;17.4;100.0;1.1;1.188;0.00;173.363
42.238313;-72.296749;2020-05-24T12:00:00Z;11.2;50.9;11.8;1.233;0.00;116.293
42.238313;-72.296749;2020-05-25T12:00:00Z;12.7;76.3;5.0;1.223;0.00;137.251
42.238313;-72.296749;2020-05-26T12:00:00Z;17.4;89.8;7.1;1.199;0.00;140.836
42.238313;-72.296749;2020-05-27T12:00:00Z;18.4;77.1;7.7;1.196;0.00;170.293
42.238313;-72.296749;2020-05-28T12:00:00Z;19.0;90.6;11.1;1.191;0.00;123.855
42.238313;-72.296749;2020-05-29T12:00:00Z;19.5;92.0;16.4;1.181;0.00;102.989
42.238313;-72.296749;2020-05-30T12:00:00Z;18.8;67.8;14.9;1.180;4.67;127.963
42.238313;-72.296749;2020-05-31T12:00:00Z;11.5;56.3;14.2;1.220;0.00;99.335
42.238313;-72.15348;2020-03-15T12:00:00Z;0.9;52.4;9.5;1.278;0.00;131.480
42.238313;-72.15348;2020-03-16T12:00:00Z;-5.0;45.8;11.4;1.317;0.00;146.188
42.238313;-72.15348;2020-03-17T12:00:00Z;1.0;89.7;12.6;1.270;0.00;151.917
42.238313;-72.15348;2020-03-18T12:00:00Z;0.5;61.5;7.7;1.279;0.00;164.717
42.238313;-72.15348;2020-03-19T12:00:00Z;1.8;100.0;13.1;1.271;43.17;172.248
42.238313;-72.15348;2020-03-20T12:00:00Z;6.6;98.0;16.6;1.231;5.40;174.775
42.238313;-72.15348;2020-03-21T12:00:00Z;2.3;60.4;18.3;1.263;0.00;129.578
42.238313;-72.15348;2020-03-22T12:00:00Z;-4.6;47.6;11.5;1.315;0.00;142.764
42.238313;-72.15348;2020-03-23T12:00:00Z;-1.7;70.6;12.8;1.298;0.00;162.180
42.238313;-72.15348;2020-03-24T12:00:00Z;0.7;87.5;13.0;1.262;98.27;147.167
42.238313;-72.15348;2020-03-25T12:00:00Z;0.9;79.5;12.5;1.267;0.00;195.342
42.238313;-72.15348;2020-03-26T12:00:00Z;-0.5;89.2;8.6;1.268;0.00;169.838
42.238313;-72.15348;2020-03-27T12:00:00Z;7.3;89.5;13.8;1.219;0.00;187.899
42.238313;-72.15348;2020-03-28T12:00:00Z;2.9;67.2;4.6;1.256;0.00;200.700
42.238313;-72.15348;2020-03-29T12:00:00Z;5.7;99.7;21.3;1.240;22.30;157.092
42.238313;-72.15348;2020-03-30T12:00:00Z;2.9;93.8;13.6;1.249;3.10;134.952
42.238313;-72.15348;2020-03-31T12:00:00Z;0.9;83.1;11.7;1.263;4.53;136.108
42.238313;-72.15348;2020-04-01T12:00:00Z;0.8;66.4;11.9;1.255;0.00;192.324
42.238313;-72.15348;2020-04-02T12:00:00Z;2.8;73.8;19.2;1.236;0.00;142.249
42.238313;-72.15348;2020-04-03T12:00:00Z;4.4;99.9;19.3;1.224;7.10;124.584
42.238313;-72.15348;2020-04-04T12:00:00Z;3.7;87.6;15.8;1.248;4.03;123.165
42.238313;-72.15348;2020-04-05T12:00:00Z;6.3;85.5;6.4;1.236;0.00;190.668
42.238313;-72.15348;2020-04-06T12:00:00Z;5.9;73.1;8.8;1.238;0.00;151.078
42.238313;-72.15348;2020-04-07T12:00:00Z;6.4;58.4;7.8;1.232;0.00;166.475
42.238313;-72.15348;2020-04-08T12:00:00Z;4.8;90.3;12.3;1.222;5.83;165.329
42.238313;-72.15348;2020-04-09T12:00:00Z;6.4;88.8;10.8;1.212;0.00;198.299
42.238313;-72.15348;2020-04-10T12:00:00Z;2.4;66.7;18.4;1.221;16.07;123.473
42.238313;-72.15348;2020-04-11T12:00:00Z;2.1;67.6;20.6;1.245;1.47;123.212
42.238313;-72.15348;2020-04-12T12:00:00Z;4.0;60.5;6.0;1.253;0.00;183.159
42.238313;-72.15348;2020-04-13T12:00:00Z;10.8;99.7;23.3;1.209;8.00;128.989
42.238313;-72.15348;2020-04-14T12:00:00Z;5.5;49.4;15.2;1.241;30.73;128.652
42.238313;-72.15348;2020-04-15T12:00:00Z;3.0;50.1;14.9;1.249;0.00;157.740
42.238313;-72.15348;2020-04-16T12:00:00Z;1.8;67.4;9.5;1.257;0.00;151.440
42.238313;-72.15348;2020-04-17T12:00:00Z;0.6;61.2;15.3;1.272;0.00;153.942
42.238313;-72.15348;2020-04-18T12:00:00Z;1.3;91.7;11.9;1.249;0.83;201.843
42.238313;-72.15348;2020-04-19T12:00:00Z;3.1;67.7;9.8;1.243;0.17;166.276
42.238313;-72.15348;2020-04-20T12:00:00Z;5.9;69.2;12.3;1.226;0.00;132.626
42.238313;-72.15348;2020-04-21T12:00:00Z;5.9;80.6;14.6;1.221;0.00;163.544
42.238313;-72.15348;2020-04-22T12:00:00Z;-0.4;45.9;26.4;1.254;24.30;117.904
42.238313;-72.15348;2020-04-23T12:00:00Z;1.1;47.6;15.3;1.261;0.00;148.003
42.238313;-72.15348;2020-04-24T12:00:00Z;3.3;97.8;15.4;1.240;4.30;214.111
42.238313;-72.15348;2020-04-25T12:00:00Z;5.0;90.6;5.4;1.239;2.43;255.680
42.238313;-72.15348;2020-04-26T12:00:00Z;6.3;61.0;10.8;1.239;0.33;158.703
42.238313;-72.15348;2020-04-27T12:00:00Z;2.6;93.6;21.1;1.244;6.13;129.745
42.238313;-72.15348;2020-04-28T12:00:00Z;3.9;88.2;12.8;1.249;0.17;112.175
42.238313;-72.15348;2020-04-29T12:00:00Z;7.4;80.0;3.8;1.239;0.00;212.993
42.238313;-72.15348;2020-04-30T12:00:00Z;4.9;100.0;16.2;1.251;2.77;123.412
42.238313;-72.15348;2020-05-01T12:00:00Z;11.6;100.0;14.1;1.199;27.30;135.931
42.238313;-72.15348;2020-05-02T12:00:00Z;7.9;59.6;13.4;1.225;5.07;118.225
42.238313;-72.15348;2020-05-03T12:00:00Z;12.9;72.2;14.7;1.197;0.00;160.585
42.238313;-72.15348;2020-05-04T12:00:00Z;13.1;58.8;7.3;1.190;0.50;142.367
42.238313;-72.15348;2020-05-05T12:00:00Z;4.9;54.5;19.6;1.236;0.00;96.339
42.238313;-72.15348;2020-05-06T12:00:00Z;6.9;59.7;7.8;1.230;0.00;148.682
42.238313;-72.15348;2020-05-07T12:00:00Z;6.3;90.9;8.6;1.223;4.67;173.888
42.238313;-72.15348;2020-05-08T12:00:00Z;6.3;56.1;16.1;1.230;0.93;127.509
42.238313;-72.15348;2020-05-09T12:00:00Z;0.2;85.4;21.9;1.246;1.33;117.375
42.238313;-72.15348;2020-05-10T12:00:00Z;3.8;57.5;25.8;1.247;0.00;133.648
42.238313;-72.15348;2020-05-11T12:00:00Z;9.5;66.1;6.6;1.216;0.00;192.001
42.238313;-72.15348;2020-05-12T12:00:00Z;5.3;71.7;17.9;1.236;5.43;109.750
42.238313;-72.15348;2020-05-13T12:00:00Z;4.0;60.4;10.8;1.256;0.00;114.842
42.238313;-72.15348;2020-05-14T12:00:00Z;7.9;53.6;6.5;1.242;0.00;154.591
42.238313;-72.15348;2020-05-15T12:00:00Z;12.7;92.1;10.2;1.203;3.93;177.307
42.238313;-72.15348;2020-05-16T12:00:00Z;13.4;83.4;14.1;1.202;9.33;155.289
42.238313;-72.15348;2020-05-17T12:00:00Z;11.5;70.2;5.1;1.225;0.00;137.135
42.238313;-72.15348;2020-05-18T12:00:00Z;12.0;88.5;6.6;1.216;0.97;193.267
42.238313;-72.15348;2020-05-19T12:00:00Z;11.1;48.1;18.2;1.226;0.00;149.874
42.238313;-72.15348;2020-05-20T12:00:00Z;10.7;52.3;9.5;1.235;0.00;152.958
42.238313;-72.15348;2020-05-21T12:00:00Z;10.5;49.0;5.8;1.235;0.00;139.496
42.238313;-72.15348;2020-05-22T12:00:00Z;16.0;71.0;12.2;1.199;0.00;164.299
42.238313;-72.15348;2020-05-23T12:00:00Z;17.5;96.5;1.6;1.182;0.53;158.634
42.238313;-72.15348;2020-05-24T12:00:00Z;10.6;52.5;13.2;1.229;1.83;115.502
42.238313;-72.15348;2020-05-25T12:00:00Z;11.9;77.0;7.3;1.220;0.00;134.153
42.238313;-72.15348;2020-05-26T12:00:00Z;17.1;91.2;7.1;1.194;0.00;134.649
42.238313;-72.15348;2020-05-27T12:00:00Z;18.7;73.5;7.3;1.189;0.00;162.519
42.238313;-72.15348;2020-05-28T12:00:00Z;18.9;89.8;11.8;1.186;0.00;120.630
42.238313;-72.15348;2020-05-29T12:00:00Z;19.6;92.0;16.7;1.175;0.00;98.053
42.238313;-72.15348;2020-05-30T12:00:00Z;18.7;73.6;15.9;1.173;5.67;130.495
42.238313;-72.15348;2020-05-31T12:00:00Z;11.3;57.6;15.4;1.214;0.00;99.551
42.238313;-72.010212;2020-03-15T12:00:00Z;0.8;52.1;8.8;1.277;0.00;127.155
42.238313;-72.010212;2020-03-16T12:00:00Z;-5.2;46.7;12.3;1.315;0.00;143.218
42.238313;-72.010212;2020-03-17T12:00:00Z;0.6;92.3;10.7;1.269;0.00;150.548
42.238313;-72.010212;2020-03-18T12:00:00Z;0.3;61.7;8.9;1.278;0.00;158.991
42.238313;-72.010212;2020-03-19T12:00:00Z;1.5;100.0;13.1;1.270;39.20;174.060
42.238313;-72.010212;2020-03-20T12:00:00Z;6.5;97.8;16.6;1.229;3.17;167.914
42.238313;-72.010212;2020-03-21T12:00:00Z;2.1;59.6;19.2;1.261;0.37;129.942
42.238313;-72.010212;2020-03-22T12:00:00Z;-4.8;48.1;12.0;1.313;0.00;142.427
42.238313;-72.010212;2020-03-23T12:00:00Z;-1.9;71.3;13.0;1.297;0.00;161.899
42.238313;-72.010212;2020-03-24T12:00:00Z;1.1;86.5;13.5;1.257;109.70;145.372
42.238313;-72.010212;2020-03-25T12:00:00Z;0.8;80.1;12.0;1.265;0.00;193.421
42.238313;-72.010212;2020-03-26T12:00:00Z;-0.3;86.4;9.4;1.264;0.00;165.654
42.238313;-72.010212;2020-03-27T12:00:00Z;7.1;90.3;13.6;1.218;0.00;187.574
42.238313;-72.010212;2020-03-28T12:00:00Z;3.3;64.9;4.9;1.252;0.00;176.525
